信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2023-12-26,300750.SZ,-0.061635220125786164,0,-0.0,False,-0.3623594152530163,0.30146960219969876,-0.06088981305331753
2023-12-27,300750.SZ,-0.07412060301507538,0,-0.0,False,-0.35803907823704056,0.30203763810466877,-0.056001440132371794
2023-12-28,300750.SZ,-0.7625628140703518,0,-0.0,False,-0.3542221135269833,0.3027121939081105,-0.0515099196188728
2023-12-29,300750.SZ,-0.7902010050251256,0,-0.0,False,-0.35849609746516936,0.3048370282524675,-0.05365906921270186
2024-01-02,300750.SZ,-0.7311557788944724,0,-0.0,False,-0.36374651147299747,0.30681158505122375,-0.056934926421773724
2024-01-03,300750.SZ,-0.7437185929648241,0,-0.0,False,-0.36617658796798297,0.3085668114966236,-0.05760977647135934
2024-01-04,300750.SZ,-0.24246231155778894,0,-0.0,False,-0.3658251245214472,0.3081084067202204,-0.057716717801226836
2024-01-05,300750.SZ,-0.1457286432160804,0,-0.0,False,-0.3618107991160828,0.3065342929760015,-0.05527650614008134
2024-01-08,300750.SZ,-0.22487437185929648,0,-0.0,False,-0.35662302143675423,0.30486102141851285,-0.05176200001824138
2024-01-09,300750.SZ,-0.2550251256281407,0,-0.0,False,-0.3512131794054389,0.3013415145767554,-0.04987166482868349
2024-01-10,300750.SZ,-0.714824120603015,0,-0.0,False,-0.34611756594772214,0.29770290587017484,-0.0484146600775473
2024-01-11,300750.SZ,-0.9422110552763819,0,-0.0,False,-0.34531540759086643,0.2965670490927674,-0.048748358498099054
2024-01-12,300750.SZ,-0.9169811320754717,0,-0.0,False,-0.34589386663672544,0.2976702006643775,-0.04822366597234795
2024-01-15,300750.SZ,-0.70062893081761,0,-0.0,False,-0.34702823921090603,0.2995948535741452,-0.047433385636760805
2024-01-16,300750.SZ,-0.6654088050314465,0,-0.0,False,-0.35133448785772786,0.3009408583995519,-0.05039362945817594
2024-01-17,300750.SZ,-0.6226415094339622,0,-0.0,False,-0.35597695837824606,0.30145695569039416,-0.0545200026878519
2024-01-18,300750.SZ,-0.4691823899371069,0,-0.0,False,-0.36051492393755086,0.3013372780705045,-0.05917764586704638
2024-01-19,300750.SZ,-0.7374371859296482,0,-0.0,False,-0.36393149423152715,0.30021432121390906,-0.06371717301761809
2024-01-22,300750.SZ,-0.9158291457286433,0,-0.0,False,-0.36934120091965467,0.3010529807070113,-0.06828822021264336
2024-01-23,300750.SZ,-0.9271356783919598,0,-0.0,False,-0.3727906808751277,0.3049309933642247,-0.06785968751090299
2024-01-24,300750.SZ,-0.8844221105527639,0,-0.0,False,-0.37897204481969293,0.30859608748306655,-0.07037595733662638
