信号日,股票代码,因子值,分组,目标仓位,是否触发,滚动均值,滚动标准差,历史阈值
2022-04-28,300750.SZ,-0.03866510618831893,1,-1.0,True,-0.9242230191890296,0.2028714675947645,-0.7213515515942651
2022-05-05,300750.SZ,-0.853925417889529,0,-0.0,False,-0.9146437772515589,0.21834056797590445,-0.6963032092756545
2022-05-12,300750.SZ,-0.9956958393113343,0,-0.0,False,-0.9128982012895298,0.2180824258891921,-0.6948157754003377
2022-05-19,300750.SZ,-0.9990467105756632,0,-0.0,False,-0.9137498414276327,0.21829719882892734,-0.6954526425987053
2022-05-26,300750.SZ,-0.9055793991416309,0,-0.0,False,-0.914083100817001,0.21835225174536232,-0.6957308490716386
2022-06-01,300750.SZ,-0.9996803066875104,0,-0.0,False,-0.9042998255892515,0.23309569966051547,-0.671204125928736
2022-06-09,300750.SZ,-0.9977675005897594,0,-0.0,False,-0.9043895276282667,0.23313154121211296,-0.6712579864161538
2022-06-16,300750.SZ,-0.9756465560913795,0,-0.0,False,-0.8884972454997745,0.2592741965287263,-0.6292230489710482
2022-06-23,300750.SZ,-0.9962058323196172,0,-0.0,False,-0.8889249510018814,0.25944198904033283,-0.6294829619615485
2022-06-30,300750.SZ,-0.9996839441637019,0,-0.0,False,-0.8905044429721858,0.2599395355721533,-0.6305649074000325
2022-07-07,300750.SZ,-0.997150981712291,0,-0.0,False,-0.8762406296837217,0.281092092985381,-0.5951485366983407
2022-07-14,300750.SZ,-0.9990494239288752,0,-0.0,False,-0.8859280656974168,0.2703748851026749,-0.6155531805947418
2022-07-21,300750.SZ,-0.9988950275508467,0,-0.0,False,-0.8859402917415273,0.2703800326868417,-0.6155602590546856
2022-07-28,300750.SZ,-0.9545454545454546,0,-0.0,False,-0.8850411321274593,0.27005897879710994,-0.6149821533303493
2022-08-04,300750.SZ,-0.9684554595652196,0,-0.0,False,-0.8764976436008521,0.2804242639978191,-0.5960733796030331
2022-08-11,300750.SZ,-0.9917082654811095,0,-0.0,False,-0.8797870898859615,0.27796334563923547,-0.601823744246726
2022-08-18,300750.SZ,-0.9971631205673759,0,-0.0,False,-0.8796471953851408,0.2779086480935999,-0.6017385472915409
2022-08-25,300750.SZ,-0.9992094828713364,0,-0.0,False,-0.8805350736034794,0.27817327642435236,-0.6023617971791271
2022-09-01,300750.SZ,-0.012612374737143005,1,-1.0,True,-0.8795627755317711,0.2802687871293017,-0.5992939884024694
2022-09-08,300750.SZ,-0.012576771673710465,1,-1.0,True,-0.8441590634378299,0.3232376131870556,-0.5209214502507743
2022-09-15,300750.SZ,-0.08818047687254382,1,-1.0,True,-0.8169489817577887,0.34520408447934875,-0.47174489727844
2022-09-22,300750.SZ,-0.9357065185902251,0,-0.0,False,-0.7930908705799642,0.3630609730237082,-0.430029897556256
2022-09-29,300750.SZ,-0.9929478138222849,0,-0.0,False,-0.792977685572535,0.36299649123217165,-0.42998119434036336
2022-10-13,300750.SZ,-0.9996857320369162,0,-0.0,False,-0.8021919138610162,0.3564963431756047,-0.4456955706854115
2022-10-20,300750.SZ,-0.9934024348379319,0,-0.0,False,-0.8044881665981874,0.3575270689854314,-0.44696109761275604
2022-10-27,300750.SZ,-0.2714508715671126,1,-1.0,True,-0.8002427898483727,0.3696827636669977,-0.430560026181375
2022-11-03,300750.SZ,-0.98016954302826,0,-0.0,False,-0.7882630007193838,0.37439640149128983,-0.413866599228094
2022-11-10,300750.SZ,-0.9934070809519682,0,-0.0,False,-0.7878777534776955,0.3741908946102726,-0.4136868588674229
2022-11-17,300750.SZ,-0.9886880939851334,0,-0.0,False,-0.7876530260360028,0.3740666430547373,-0.41358638298126554
2022-11-24,300750.SZ,-0.9647678097593008,0,-0.0,False,-0.7963581140648796,0.3676765678076,-0.42868154625727956
2022-12-01,300750.SZ,-0.9998429647983019,0,-0.0,False,-0.793864182620996,0.3667961883082734,-0.42706799431272263
2022-12-08,300750.SZ,-0.9957507082152974,0,-0.0,False,-0.8019961807839592,0.36052427472049237,-0.4414719060634668
2022-12-15,300750.SZ,-0.9952972734666653,0,-0.0,False,-0.8103831573415868,0.35344695330704623,-0.4569362040345406
2022-12-22,300750.SZ,-1.0,0,-0.0,False,-0.8104200818531703,0.3534666986279347,-0.4569533832252356
2022-12-29,300750.SZ,-0.11984476479583508,1,-1.0,True,-0.8102894542245049,0.34683214246230826,-0.4634573117621967
2023-01-05,300750.SZ,-0.8127907423620537,0,-0.0,False,-0.7896278748861809,0.35985517500656017,-0.42977269987962075
2023-01-12,300750.SZ,-0.995768688293371,0,-0.0,False,-0.788011523197931,0.35930786293994976,-0.42870366025798123
2023-01-19,300750.SZ,-0.9985855539644662,0,-0.0,False,-0.7882211523144961,0.35942131906395264,-0.42879983325054344
2023-02-02,300750.SZ,-0.9995316158565386,0,-0.0,False,-0.7973238599088545,0.35384076443157003,-0.44348309547728443
2023-02-09,300750.SZ,-0.9659357869186974,0,-0.0,False,-0.7909087133770656,0.3601175383297521,-0.4307911750473135
2023-02-16,300750.SZ,-0.9831223628691983,0,-0.0,False,-0.7905002006836662,0.3598986720024524,-0.4306015286812138
2023-02-23,300750.SZ,-0.5206829745498717,0,-0.0,False,-0.7851261606630816,0.3599048332604665,-0.4252213274026151
2023-03-02,300750.SZ,-0.975952211325044,0,-0.0,False,-0.7581106822279318,0.37489873922518996,-0.3832119430027418
2023-03-09,300750.SZ,-0.9899429385368494,0,-0.0,False,-0.7889451873419334,0.35219334282478054,-0.4367518445171529
2023-03-16,300750.SZ,-0.8766344862539932,0,-0.0,False,-0.8250664931150035,0.3179380795313752,-0.5071284135836283
2023-03-23,300750.SZ,-0.9901823281907434,0,-0.0,False,-0.8352102854728821,0.31048708122600144,-0.5247232042468807
2023-03-30,300750.SZ,-0.9940158744299128,0,-0.0,False,-0.8364823094554729,0.3110341938374204,-0.5254481156180524
2023-04-06,300750.SZ,-0.9968661366989561,0,-0.0,False,-0.8365035967193505,0.31104509904884814,-0.5254584976705023
2023-04-13,300750.SZ,-0.9901823281907434,0,-0.0,False,-0.8376447576962665,0.3112105124049853,-0.5264342452912811
2023-04-20,300750.SZ,-0.9962458760011617,0,-0.0,False,-0.8523149620657616,0.2968010237413616,-0.5555139383244001
2023-04-27,300750.SZ,-0.6603502176275612,0,-0.0,False,-0.8814546652211314,0.2658950661753075,-0.6155595990458238
2023-05-04,300750.SZ,-0.9559535647404925,0,-0.0,False,-0.8800162904742581,0.2632204015931958,-0.6167958888810623
2023-05-11,300750.SZ,-0.9774962286886948,0,-0.0,False,-0.8781461352063,0.262693475721007,-0.615452659485293
2023-05-18,300750.SZ,-0.9962564287784229,0,-0.0,False,-0.8781225811668627,0.2626856613147419,-0.6154369198521208
